ID,Cuisine,Dish,Rating,Value
99,Chaat,GolGappe,2,1
57,Italian,Pasta,0,30
77,Chinese,Chowmein,2,19
17,Mexican,Tacos,4,35
10,Chinese,Chilli Potato,1,18
39,Mexican,Quesadilla,1,34
73,Mexican,Tacos,5,35
99,Beverage,Strawberry Smoothie,4,22
19,Mughlai,Kebab,0,13
37,Chinese,Chowmein,3,19
49,Thai ,Tom Yam,5,16
86,Italian,Pizza,0,31
56,Thai ,Tom Yam,4,16
69,South Indian,Idli Sambhar,5,9
37,Dessert,Rasgulla,4,26
17,Fast Food,Vada Pav,1,27
47,Indian,Palak Paneer,4,7
24,Chinese,Chilli Paneer,0,17
74,Chinese,Noodles,4,20
79,Italian,Pizza,2,31
28,Chinese,Chilli Potato,4,18
85,Thai ,Tom Yam,3,16
95,Chinese,Chilli Paneer,0,17
58,Italian,Pizza,0,31
89,Indian,Butter Naan,4,3
64,Mexican,Challupa,2,33
2,Italian,Pizza,1,31
95,Indian,Butter Naan,4,3
92,Mexican,Challupa,3,33
74,Thai ,Tom Yam,4,16
0,Mughlai,Mutton Biryani,5,14
86,Chinese,Chilli Paneer,1,17
40,Dessert,Rasgulla,0,26
89,Thai ,Tom Yam,5,16
68,South Indian,Idli Sambhar,4,9
50,Mexican,Challupa,4,33
100,Mexican,Burrito,0,32
73,Indian,Chole Bhature,1,5
31,Chaat,Raj Kachori,0,0
38,Italian,Pasta,3,30
5,Indian,Chole Bhature,3,5
75,Fast Food,Veg Burger,1,29
10,Indian,Palak Paneer,3,7
59,Fast Food,Vada Pav,2,27
25,Mexican,Challupa,4,33
52,Indian,Pav Bhaji,4,6
79,Chaat,Aloo Tikki,0,2
38,Chaat,Aloo Tikki,0,2
77,Indian,Dal Makhani,4,4
73,Dessert,Gulab Jamun,5,25
47,Dessert,Cake,0,24
19,Dessert,Rasgulla,4,26
95,Chaat,GolGappe,3,1
36,Italian,Pasta,1,30
68,Indian,Chole Bhature,2,5
85,Chinese,Chilli Potato,5,18
59,Dessert,Rasgulla,3,26
52,Fast Food,Vada Pav,0,27
6,Beverage,Strawberry Smoothie,0,22
37,Chaat,Raj Kachori,5,0
98,Thai ,Tom Yam,4,16
6,Mexican,Challupa,2,33
3,Chaat,GolGappe,0,1
81,Dessert,Chocolate Ice-Cream,2,23
57,Indian,Butter Naan,1,3
28,Mexican,Tacos,3,35
66,Thai ,Thai Curry,0,15
37,American,Rice Bowl,3,21
26,Indian,Chole Bhature,2,5
28,Chaat,Aloo Tikki,5,2
52,South Indian,Sambhar Vada,2,10
71,Dessert,Gulab Jamun,0,25
16,Thai ,Thai Curry,0,15
76,Italian,Pasta,1,30
20,Fast Food,Veg Burger,5,29
43,South Indian,Onion Uttappam,1,12
57,Dessert,Chocolate Ice-Cream,0,23
89,Chinese,Chilli Paneer,0,17
16,Thai ,Tom Yam,3,16
86,South Indian,Sambhar Vada,3,10
57,Fast Food,Veg Burger,4,29
12,American,Rice Bowl,1,21
44,Chinese,Chowmein,1,19
73,Dessert,Gulab Jamun,0,25
33,Indian,Chole Bhature,1,5
34,Mughlai,Kebab,2,13
64,South Indian,Idli Sambhar,4,9
100,Italian,Pizza,3,31
14,Italian,Pizza,3,31
6,Italian,Pizza,1,31
27,Chaat,GolGappe,0,1
36,South Indian,Onion Uttappam,2,12
100,Chinese,Noodles,1,20
86,Italian,Pizza,3,31
44,Mexican,Tacos,4,35
83,Mughlai,Kebab,1,13
74,Indian,Palak Paneer,5,7
77,South Indian,Masala Dosa,0,11
19,Chinese,Noodles,4,20
84,Italian,Pizza,0,31
47,Beverage,Strawberry Smoothie,4,22
58,South Indian,Onion Uttappam,3,12
59,Indian,Dal Makhani,5,4
51,Chaat,Aloo Tikki,0,2
3,Beverage,Strawberry Smoothie,0,22
49,Indian,Shahi Paneer,5,8
7,Indian,Palak Paneer,5,7
91,Chinese,Chowmein,4,19
26,Italian,Pasta,4,30
40,Dessert,Rasgulla,1,26
6,Chinese,Chilli Paneer,4,17
30,Dessert,Gulab Jamun,4,25
16,Fast Food,Vada Pav,5,27
2,Indian,Shahi Paneer,4,8
9,South Indian,Sambhar Vada,1,10
89,Indian,Chole Bhature,4,5
10,Mexican,Burrito,2,32
70,Fast Food,Veg Burger,2,29
23,Beverage,Strawberry Smoothie,4,22
35,Fast Food,Vada Pav,3,27
66,Fast Food,Veg Burger,4,29
88,Chinese,Chilli Paneer,3,17
43,Fast Food,Veg Burger,1,29
5,Indian,Butter Naan,1,3
8,Mughlai,Mutton Biryani,0,14
62,South Indian,Masala Dosa,0,11
5,South Indian,Masala Dosa,0,11
6,Italian,Pasta,4,30
33,Italian,Pasta,3,30
6,Indian,Palak Paneer,3,7
84,Indian,Butter Naan,0,3
55,Chinese,Noodles,4,20
70,Mexican,Quesadilla,3,34
27,Chaat,Raj Kachori,0,0
50,Mughlai,Kebab,2,13
63,Indian,Shahi Paneer,3,8
82,Chinese,Chowmein,4,19
5,Thai ,Thai Curry,1,15
26,South Indian,Masala Dosa,1,11
80,Mexican,Quesadilla,3,34
80,Dessert,Chocolate Ice-Cream,3,23
39,Mexican,Quesadilla,1,34
7,South Indian,Sambhar Vada,4,10
12,Mexican,Burrito,1,32
75,Thai ,Tom Yam,4,16
86,Mexican,Quesadilla,4,34
92,Chaat,Aloo Tikki,3,2
42,Thai ,Tom Yam,3,16
100,Chinese,Chilli Paneer,2,17
96,South Indian,Sambhar Vada,3,10
34,Chinese,Chilli Potato,0,18
46,Indian,Butter Naan,0,3
87,Mexican,Tacos,1,35
56,South Indian,Idli Sambhar,3,9
98,Mughlai,Kebab,4,13
10,South Indian,Idli Sambhar,2,9
10,Dessert,Gulab Jamun,0,25
7,Thai ,Tom Yam,0,16
63,South Indian,Onion Uttappam,5,12
19,Chinese,Chowmein,3,19
27,Indian,Shahi Paneer,5,8
65,Chaat,Raj Kachori,0,0
69,Fast Food,Vada Pav,0,27
41,Indian,Butter Naan,1,3
60,Mexican,Burrito,5,32
78,South Indian,Masala Dosa,2,11
42,Dessert,Cake,5,24
42,Dessert,Rasgulla,2,26
83,Indian,Dal Makhani,0,4
86,Fast Food,Vada Pav,4,27
19,Mexican,Burrito,2,32
49,Fast Food,Subway,0,28
5,South Indian,Onion Uttappam,5,12
33,Dessert,Cake,3,24
89,Beverage,Strawberry Smoothie,3,22
96,Chinese,Chilli Potato,0,18
86,South Indian,Sambhar Vada,1,10
74,South Indian,Sambhar Vada,2,10
20,American,Rice Bowl,2,21
61,Chinese,Chilli Potato,2,18
23,Chinese,Chilli Potato,2,18
54,Chinese,Chowmein,3,19
31,South Indian,Onion Uttappam,1,12
52,Thai ,Tom Yam,4,16
35,Italian,Pasta,5,30
36,Dessert,Chocolate Ice-Cream,1,23
96,Mexican,Tacos,5,35
61,South Indian,Masala Dosa,2,11
36,Fast Food,Subway,4,28
40,Mexican,Challupa,5,33
66,Fast Food,Vada Pav,1,27
44,Fast Food,Veg Burger,3,29
70,Chinese,Noodles,2,20
85,Thai ,Thai Curry,4,15
95,Chaat,Aloo Tikki,3,2
68,Mughlai,Kebab,1,13
86,Mexican,Quesadilla,3,34
72,Chinese,Chilli Paneer,4,17
53,Dessert,Chocolate Ice-Cream,2,23
26,Chinese,Chowmein,2,19
45,Chaat,Aloo Tikki,5,2
71,Mexican,Quesadilla,4,34
46,Chinese,Noodles,4,20
80,Indian,Dal Makhani,0,4
7,South Indian,Onion Uttappam,1,12
45,Chaat,Aloo Tikki,2,2
36,Indian,Palak Paneer,1,7
60,Chaat,GolGappe,1,1
95,Chinese,Chilli Paneer,3,17
7,Dessert,Gulab Jamun,0,25
21,Fast Food,Veg Burger,4,29
15,Fast Food,Veg Burger,3,29
33,Chinese,Chilli Paneer,1,17
76,Dessert,Cake,4,24
77,Indian,Butter Naan,4,3
64,Indian,Chole Bhature,2,5
66,Mexican,Challupa,4,33
15,Mughlai,Kebab,2,13
54,Mexican,Quesadilla,4,34
100,Mexican,Challupa,2,33
82,South Indian,Masala Dosa,4,11
56,Indian,Dal Makhani,4,4
87,Mexican,Tacos,1,35
39,Indian,Butter Naan,0,3
34,Thai ,Tom Yam,5,16
60,South Indian,Sambhar Vada,1,10
91,Dessert,Cake,0,24
34,Fast Food,Subway,2,28
99,Chaat,Aloo Tikki,2,2
89,Indian,Butter Naan,4,3
55,Mughlai,Mutton Biryani,4,14
11,Dessert,Rasgulla,5,26
3,Chaat,Aloo Tikki,5,2
21,Indian,Butter Naan,5,3
54,Fast Food,Veg Burger,2,29
34,Italian,Pizza,2,31
77,Fast Food,Vada Pav,1,27
32,Thai ,Thai Curry,0,15
91,Indian,Butter Naan,5,3
54,Dessert,Gulab Jamun,3,25
34,Fast Food,Subway,3,28
63,Fast Food,Vada Pav,2,27
76,Chinese,Chilli Paneer,5,17
38,Indian,Chole Bhature,5,5
40,South Indian,Sambhar Vada,0,10
9,Dessert,Gulab Jamun,2,25
80,Mexican,Challupa,5,33
33,Dessert,Rasgulla,0,26
82,Italian,Pizza,2,31
9,South Indian,Idli Sambhar,0,9
48,Italian,Pasta,3,30
90,Mexican,Burrito,4,32
9,South Indian,Masala Dosa,2,11
70,Beverage,Strawberry Smoothie,1,22
47,South Indian,Masala Dosa,3,11
89,Mexican,Tacos,1,35
6,Italian,Pizza,4,31
97,American,Rice Bowl,5,21
43,Chinese,Chilli Potato,4,18
65,Indian,Dal Makhani,0,4
88,Dessert,Rasgulla,2,26
40,Fast Food,Veg Burger,3,29
78,Chaat,Aloo Tikki,2,2
27,Dessert,Cake,4,24
61,South Indian,Onion Uttappam,0,12
14,Italian,Pizza,1,31
19,South Indian,Idli Sambhar,5,9
32,Dessert,Gulab Jamun,1,25
71,Mexican,Burrito,1,32
94,Indian,Pav Bhaji,0,6
2,American,Rice Bowl,0,21
41,Chinese,Chilli Paneer,3,17
35,Chaat,Aloo Tikki,4,2
50,Thai ,Thai Curry,2,15
91,South Indian,Onion Uttappam,3,12
45,Mexican,Tacos,2,35
20,Chinese,Chowmein,1,19
75,Dessert,Gulab Jamun,4,25
37,Dessert,Rasgulla,1,26
60,Italian,Pasta,3,30
61,Chaat,GolGappe,4,1
27,South Indian,Masala Dosa,2,11
24,Chaat,GolGappe,1,1
83,Italian,Pizza,1,31
94,Dessert,Chocolate Ice-Cream,1,23
45,Mexican,Challupa,2,33
59,South Indian,Onion Uttappam,1,12
90,Chinese,Chowmein,2,19
30,South Indian,Masala Dosa,4,11
81,Dessert,Rasgulla,3,26
64,Dessert,Cake,1,24
53,Chaat,Aloo Tikki,1,2
18,Chinese,Chilli Potato,5,18
55,Thai ,Tom Yam,3,16
58,Indian,Dal Makhani,3,4
17,Italian,Pasta,2,30
66,Mexican,Challupa,0,33
45,Chaat,Raj Kachori,1,0
58,Thai ,Tom Yam,0,16
28,Mexican,Quesadilla,5,34
42,Mexican,Burrito,3,32
44,Chinese,Chilli Paneer,2,17
45,Chaat,Raj Kachori,3,0
3,Dessert,Gulab Jamun,5,25
81,Mexican,Burrito,1,32
80,South Indian,Masala Dosa,5,11
21,Italian,Pizza,0,31
80,Indian,Shahi Paneer,2,8
65,Chinese,Chilli Potato,2,18
58,South Indian,Masala Dosa,5,11
13,Mughlai,Kebab,5,13
54,Indian,Chole Bhature,0,5
0,Mughlai,Mutton Biryani,1,14
1,Dessert,Cake,0,24
4,Indian,Butter Naan,3,3
100,Chinese,Chilli Potato,1,18
49,Fast Food,Subway,1,28
43,Beverage,Strawberry Smoothie,2,22
76,Mexican,Tacos,2,35
74,Chaat,GolGappe,4,1
66,Dessert,Cake,1,24
62,Indian,Dal Makhani,1,4
70,Fast Food,Subway,4,28
18,Indian,Shahi Paneer,1,8
96,Mexican,Challupa,3,33
26,South Indian,Sambhar Vada,5,10
86,Dessert,Gulab Jamun,1,25
84,Dessert,Gulab Jamun,0,25
78,Dessert,Cake,2,24
0,Mexican,Burrito,5,32
47,Chinese,Chilli Potato,2,18
27,Fast Food,Subway,3,28
10,Italian,Pasta,0,30
6,Indian,Dal Makhani,5,4
25,Indian,Shahi Paneer,1,8
18,American,Rice Bowl,2,21
13,Dessert,Cake,0,24
25,Indian,Shahi Paneer,2,8
15,South Indian,Masala Dosa,3,11
29,South Indian,Sambhar Vada,2,10
26,Italian,Pasta,4,30
16,South Indian,Onion Uttappam,0,12
23,Indian,Dal Makhani,0,4
1,South Indian,Onion Uttappam,4,12
42,Indian,Dal Makhani,1,4
14,Indian,Shahi Paneer,5,8
39,Chaat,Aloo Tikki,2,2
100,Chinese,Chilli Potato,0,18
82,Chinese,Chowmein,2,19
92,Mexican,Quesadilla,2,34
36,Mughlai,Mutton Biryani,5,14
49,Mexican,Quesadilla,4,34
3,Indian,Butter Naan,1,3
44,Indian,Shahi Paneer,1,8
44,Chaat,Aloo Tikki,5,2
31,Dessert,Cake,5,24
93,Mexican,Challupa,5,33
50,Mughlai,Kebab,1,13
34,Mexican,Quesadilla,3,34
65,American,Rice Bowl,2,21
35,Italian,Pasta,3,30
24,Chinese,Chilli Paneer,2,17
81,Dessert,Gulab Jamun,0,25
26,Mexican,Burrito,3,32
52,Beverage,Strawberry Smoothie,0,22
93,Indian,Shahi Paneer,1,8
94,Dessert,Cake,2,24
55,Fast Food,Veg Burger,1,29
42,Mughlai,Kebab,1,13
65,Indian,Butter Naan,0,3
28,South Indian,Idli Sambhar,4,9
73,Italian,Pizza,5,31
82,Beverage,Strawberry Smoothie,3,22
9,Mexican,Quesadilla,3,34
38,Chaat,GolGappe,0,1
14,Mexican,Tacos,3,35
91,Beverage,Strawberry Smoothie,0,22
36,South Indian,Sambhar Vada,1,10
59,Chinese,Noodles,3,20
49,Chaat,GolGappe,1,1
100,Fast Food,Subway,4,28
97,South Indian,Sambhar Vada,1,10
8,Indian,Pav Bhaji,4,6
93,Dessert,Cake,1,24
35,Chaat,Aloo Tikki,2,2
83,Chinese,Chowmein,3,19
64,Italian,Pizza,4,31
15,Beverage,Strawberry Smoothie,1,22
28,Italian,Pasta,0,30
25,Dessert,Rasgulla,0,26
89,Italian,Pasta,5,30
92,Mexican,Quesadilla,1,34
39,Indian,Chole Bhature,2,5
22,Thai ,Thai Curry,3,15
17,Fast Food,Subway,4,28
36,Thai ,Thai Curry,0,15
68,Indian,Chole Bhature,5,5
15,Beverage,Strawberry Smoothie,1,22
33,Mughlai,Kebab,3,13
54,Dessert,Chocolate Ice-Cream,4,23
86,South Indian,Onion Uttappam,5,12
7,Mexican,Burrito,1,32
40,Indian,Palak Paneer,0,7
76,Chinese,Chilli Paneer,3,17
81,Italian,Pizza,2,31
19,Indian,Chole Bhature,2,5
32,Indian,Shahi Paneer,0,8
60,Chinese,Chilli Paneer,4,17
57,Mexican,Quesadilla,1,34
75,Thai ,Thai Curry,3,15
36,Fast Food,Veg Burger,1,29
58,Indian,Shahi Paneer,4,8
11,South Indian,Onion Uttappam,5,12
98,Chinese,Chowmein,3,19
89,South Indian,Sambhar Vada,2,10
51,Indian,Chole Bhature,5,5
31,Thai ,Tom Yam,5,16
69,Dessert,Rasgulla,2,26
40,Fast Food,Vada Pav,2,27
76,Mexican,Quesadilla,0,34
67,Chinese,Chilli Potato,2,18
65,Dessert,Chocolate Ice-Cream,3,23
86,Mughlai,Kebab,4,13
53,Dessert,Gulab Jamun,3,25
22,Dessert,Cake,1,24
48,Chaat,Raj Kachori,2,0
13,Indian,Palak Paneer,0,7
97,South Indian,Idli Sambhar,3,9
90,American,Rice Bowl,2,21
46,Dessert,Chocolate Ice-Cream,3,23
1,Fast Food,Vada Pav,0,27
59,Mexican,Tacos,5,35
34,Chaat,Raj Kachori,4,0
51,South Indian,Onion Uttappam,4,12
55,Chaat,Raj Kachori,1,0
44,Indian,Dal Makhani,5,4
31,American,Rice Bowl,4,21
65,South Indian,Onion Uttappam,4,12
32,Dessert,Chocolate Ice-Cream,2,23
84,Chaat,GolGappe,4,1
31,Chinese,Chowmein,3,19
90,Beverage,Strawberry Smoothie,0,22
53,South Indian,Idli Sambhar,5,9
92,Indian,Butter Naan,3,3
67,Mexican,Quesadilla,2,34
5,Chinese,Noodles,2,20
31,South Indian,Idli Sambhar,3,9
11,Dessert,Cake,0,24
39,Dessert,Rasgulla,1,26
58,American,Rice Bowl,3,21
7,Dessert,Rasgulla,5,26
15,Indian,Palak Paneer,2,7
22,Fast Food,Veg Burger,3,29
78,Italian,Pizza,0,31
87,Indian,Chole Bhature,2,5
84,South Indian,Sambhar Vada,5,10
74,Mexican,Burrito,1,32
75,Fast Food,Veg Burger,3,29
45,Chaat,Aloo Tikki,3,2
4,American,Rice Bowl,4,21
35,Chaat,Raj Kachori,3,0
13,Thai ,Tom Yam,0,16
33,Mexican,Tacos,1,35
9,Indian,Pav Bhaji,5,6
49,Indian,Dal Makhani,2,4
72,Dessert,Rasgulla,5,26
26,Chaat,Raj Kachori,1,0
65,Indian,Chole Bhature,4,5
46,Dessert,Cake,3,24
3,Mexican,Burrito,2,32
25,Chaat,Aloo Tikki,3,2
57,Mexican,Burrito,2,32
43,Indian,Pav Bhaji,4,6
85,Chaat,Aloo Tikki,5,2
36,Thai ,Tom Yam,2,16
15,Mughlai,Kebab,1,13
39,Mexican,Burrito,1,32
100,Mexican,Burrito,0,32
16,Fast Food,Vada Pav,4,27
6,Thai ,Thai Curry,0,15
60,Indian,Palak Paneer,5,7
76,Italian,Pizza,3,31
34,Chinese,Chowmein,0,19
90,Fast Food,Vada Pav,5,27
13,Dessert,Cake,4,24
48,Thai ,Thai Curry,4,15
89,Mexican,Quesadilla,3,34
39,Mughlai,Mutton Biryani,4,14
34,Indian,Shahi Paneer,5,8
37,Beverage,Strawberry Smoothie,2,22
55,Beverage,Strawberry Smoothie,4,22
12,Mexican,Burrito,4,32
57,Indian,Shahi Paneer,2,8
97,Italian,Pizza,1,31
100,Beverage,Strawberry Smoothie,4,22
59,Chinese,Chowmein,3,19
38,Chaat,Aloo Tikki,5,2
26,South Indian,Masala Dosa,5,11
5,Chaat,Raj Kachori,2,0
55,Indian,Butter Naan,1,3
65,Chaat,Raj Kachori,3,0
40,Chaat,GolGappe,0,1
91,Chinese,Chowmein,3,19
29,Mughlai,Kebab,2,13
78,American,Rice Bowl,2,21
82,Beverage,Strawberry Smoothie,1,22
32,South Indian,Idli Sambhar,3,9
35,American,Rice Bowl,2,21
84,Indian,Pav Bhaji,3,6
70,Mughlai,Mutton Biryani,2,14
7,Mexican,Quesadilla,1,34
99,Mexican,Tacos,0,35
48,Mexican,Challupa,5,33
73,Indian,Pav Bhaji,2,6
59,Dessert,Chocolate Ice-Cream,1,23
42,Dessert,Chocolate Ice-Cream,0,23
79,South Indian,Idli Sambhar,5,9
30,South Indian,Idli Sambhar,0,9
57,Chinese,Chowmein,0,19
77,Chinese,Chilli Potato,2,18
9,Dessert,Cake,1,24
17,Italian,Pizza,1,31
86,Mexican,Quesadilla,1,34
76,American,Rice Bowl,3,21
69,Dessert,Rasgulla,1,26
41,Chaat,GolGappe,4,1
48,Indian,Butter Naan,2,3
90,Mexican,Burrito,3,32
52,Chinese,Chowmein,0,19
29,Thai ,Thai Curry,1,15
42,Indian,Pav Bhaji,1,6
13,Italian,Pizza,2,31
43,Indian,Shahi Paneer,5,8
72,Chinese,Chilli Paneer,5,17
40,Dessert,Rasgulla,1,26
88,Indian,Pav Bhaji,2,6
13,Fast Food,Vada Pav,3,27
69,Italian,Pizza,4,31
0,South Indian,Onion Uttappam,1,12
9,South Indian,Onion Uttappam,0,12
98,South Indian,Idli Sambhar,1,9
76,Mughlai,Kebab,0,13
66,Dessert,Rasgulla,0,26
17,Chinese,Chowmein,2,19
30,Indian,Palak Paneer,5,7
97,Fast Food,Veg Burger,0,29
19,Indian,Pav Bhaji,1,6
49,Mughlai,Kebab,3,13
18,Chinese,Chilli Paneer,4,17
15,Fast Food,Veg Burger,3,29
53,Indian,Dal Makhani,2,4
84,Mughlai,Mutton Biryani,5,14
68,Mexican,Tacos,5,35
66,Fast Food,Veg Burger,2,29
89,Chaat,Raj Kachori,3,0
38,Mexican,Challupa,4,33
55,Chaat,Aloo Tikki,1,2
83,Dessert,Gulab Jamun,5,25
30,Mexican,Tacos,5,35
59,South Indian,Masala Dosa,2,11
20,Indian,Pav Bhaji,1,6
19,Mexican,Tacos,1,35
17,Italian,Pasta,0,30
4,Dessert,Gulab Jamun,1,25
23,Mughlai,Mutton Biryani,2,14
51,South Indian,Masala Dosa,3,11
10,Mexican,Challupa,0,33
13,Fast Food,Subway,2,28
15,South Indian,Masala Dosa,5,11
58,Indian,Dal Makhani,3,4
25,Indian,Dal Makhani,5,4
87,Indian,Shahi Paneer,5,8
7,Dessert,Rasgulla,0,26
76,Chinese,Chilli Potato,2,18
11,Dessert,Rasgulla,1,26
30,Thai ,Thai Curry,5,15
8,Italian,Pasta,5,30
49,Chinese,Chilli Paneer,3,17
67,Chinese,Chilli Paneer,3,17
35,Italian,Pasta,2,30
9,South Indian,Masala Dosa,4,11
96,Mexican,Burrito,3,32
63,South Indian,Idli Sambhar,2,9
72,Fast Food,Veg Burger,2,29
7,Indian,Pav Bhaji,3,6
31,Indian,Shahi Paneer,2,8
33,South Indian,Masala Dosa,2,11
64,Mughlai,Kebab,0,13
61,Mexican,Tacos,5,35
27,Fast Food,Subway,3,28
31,Chinese,Chowmein,4,19
53,Indian,Butter Naan,3,3
49,Indian,Dal Makhani,5,4
38,Indian,Butter Naan,0,3
44,Mughlai,Kebab,1,13
10,Chinese,Chilli Potato,5,18
83,Chinese,Chilli Potato,2,18
64,Chinese,Chilli Paneer,2,17
69,Mughlai,Mutton Biryani,5,14
14,Indian,Pav Bhaji,4,6
14,Mughlai,Kebab,3,13
80,Mughlai,Mutton Biryani,4,14
32,Chaat,Aloo Tikki,0,2
49,Chaat,Aloo Tikki,1,2
18,Mexican,Challupa,1,33
97,Indian,Palak Paneer,0,7
70,South Indian,Onion Uttappam,0,12
50,Thai ,Tom Yam,0,16
87,Italian,Pizza,1,31
45,South Indian,Onion Uttappam,5,12
97,Indian,Pav Bhaji,1,6
97,Italian,Pizza,0,31
60,Indian,Dal Makhani,5,4
10,Indian,Dal Makhani,1,4
75,Indian,Pav Bhaji,4,6
8,Indian,Palak Paneer,3,7
94,Mexican,Burrito,1,32
8,Thai ,Thai Curry,5,15
8,Fast Food,Subway,0,28
27,Fast Food,Vada Pav,2,27
12,Thai ,Thai Curry,0,15
12,Chaat,Raj Kachori,5,0
55,Indian,Palak Paneer,1,7
4,Chaat,Raj Kachori,3,0
22,Chaat,Raj Kachori,3,0
20,Thai ,Tom Yam,3,16
96,Mexican,Tacos,3,35
27,Indian,Shahi Paneer,4,8
18,Chinese,Chowmein,0,19
81,Chinese,Chowmein,2,19
6,Fast Food,Veg Burger,0,29
96,Chinese,Noodles,1,20
60,Indian,Shahi Paneer,3,8
99,Fast Food,Veg Burger,4,29
58,Mughlai,Kebab,2,13
71,Chaat,Raj Kachori,3,0
81,Fast Food,Subway,0,28
91,South Indian,Onion Uttappam,3,12
94,Fast Food,Veg Burger,2,29
18,Thai ,Thai Curry,5,15
86,Chinese,Noodles,4,20
59,Dessert,Cake,3,24
43,Mughlai,Kebab,3,13
89,Dessert,Rasgulla,1,26
68,Chinese,Chilli Potato,1,18
55,Italian,Pizza,0,31
9,Beverage,Strawberry Smoothie,2,22
5,South Indian,Onion Uttappam,0,12
61,Fast Food,Veg Burger,2,29
88,Indian,Shahi Paneer,5,8
9,Mughlai,Kebab,3,13
78,Thai ,Thai Curry,4,15
50,Indian,Pav Bhaji,4,6
76,Mughlai,Mutton Biryani,2,14
98,Indian,Dal Makhani,4,4
24,Mughlai,Mutton Biryani,0,14
58,Dessert,Gulab Jamun,0,25
41,Chinese,Chilli Potato,0,18
84,Beverage,Strawberry Smoothie,2,22
33,Thai ,Thai Curry,1,15
72,Chaat,Aloo Tikki,1,2
51,Indian,Pav Bhaji,3,6
36,Mughlai,Kebab,2,13
75,Chaat,Raj Kachori,4,0
85,South Indian,Idli Sambhar,2,9
53,Dessert,Cake,4,24
87,Beverage,Strawberry Smoothie,4,22
40,Indian,Palak Paneer,5,7
18,Beverage,Strawberry Smoothie,4,22
44,Dessert,Chocolate Ice-Cream,4,23
32,Dessert,Rasgulla,3,26
87,Chinese,Chilli Paneer,3,17
45,Beverage,Strawberry Smoothie,2,22
87,Fast Food,Vada Pav,0,27
49,Fast Food,Subway,1,28
45,Italian,Pasta,1,30
48,Mexican,Challupa,5,33
66,Chinese,Chilli Potato,3,18
50,South Indian,Sambhar Vada,4,10
84,South Indian,Onion Uttappam,2,12
78,Beverage,Strawberry Smoothie,2,22
100,Italian,Pizza,5,31
28,Chaat,Raj Kachori,1,0
71,Indian,Palak Paneer,3,7
61,Dessert,Rasgulla,0,26
5,Fast Food,Subway,3,28
8,Dessert,Gulab Jamun,5,25
33,Dessert,Rasgulla,5,26
77,Mexican,Challupa,1,33
63,South Indian,Sambhar Vada,4,10
75,Indian,Pav Bhaji,1,6
86,South Indian,Masala Dosa,1,11
44,Chinese,Chilli Paneer,5,17
15,Indian,Palak Paneer,4,7
53,Indian,Shahi Paneer,2,8
0,Italian,Pizza,4,31
94,Thai ,Thai Curry,1,15
48,Indian,Shahi Paneer,2,8
26,Indian,Palak Paneer,2,7
15,Dessert,Chocolate Ice-Cream,0,23
27,Chaat,Raj Kachori,4,0
62,Chinese,Chilli Potato,1,18
95,Dessert,Rasgulla,2,26
25,Beverage,Strawberry Smoothie,1,22
61,Indian,Pav Bhaji,0,6
61,Italian,Pizza,1,31
16,Fast Food,Subway,0,28
63,Chaat,Raj Kachori,0,0
28,South Indian,Idli Sambhar,3,9
78,Fast Food,Subway,4,28
19,Indian,Chole Bhature,2,5
64,Chaat,GolGappe,3,1
20,Mexican,Burrito,4,32
45,Chaat,Raj Kachori,0,0
29,Thai ,Tom Yam,2,16
82,South Indian,Onion Uttappam,0,12
26,Italian,Pasta,2,30
73,Thai ,Tom Yam,5,16
41,Chinese,Chilli Potato,1,18
43,Thai ,Thai Curry,3,15
90,Chaat,Raj Kachori,3,0
64,Indian,Shahi Paneer,1,8
25,Indian,Chole Bhature,5,5
75,Fast Food,Vada Pav,1,27
32,Beverage,Strawberry Smoothie,2,22
14,Chaat,GolGappe,2,1
45,Indian,Palak Paneer,4,7
98,Fast Food,Subway,0,28
12,American,Rice Bowl,2,21
82,Dessert,Chocolate Ice-Cream,4,23
88,Chaat,GolGappe,2,1
26,South Indian,Idli Sambhar,4,9
60,Indian,Palak Paneer,5,7
26,Mexican,Challupa,2,33
74,Chinese,Noodles,5,20
78,Fast Food,Vada Pav,3,27
69,Fast Food,Veg Burger,1,29
38,Fast Food,Veg Burger,1,29
38,Indian,Shahi Paneer,5,8
28,South Indian,Sambhar Vada,4,10
86,Chaat,Raj Kachori,5,0
96,Chinese,Chilli Paneer,2,17
49,South Indian,Sambhar Vada,1,10
25,Indian,Chole Bhature,3,5
29,American,Rice Bowl,5,21
20,Mughlai,Kebab,1,13
47,Chaat,Aloo Tikki,4,2
85,Chaat,Raj Kachori,4,0
97,Indian,Chole Bhature,3,5
88,Chaat,Aloo Tikki,3,2
100,Beverage,Strawberry Smoothie,4,22
29,Chinese,Noodles,4,20
97,Indian,Pav Bhaji,1,6
52,Fast Food,Vada Pav,4,27
19,Indian,Palak Paneer,5,7
9,Indian,Pav Bhaji,4,6
55,Chaat,Raj Kachori,4,0
25,Fast Food,Veg Burger,2,29
20,Fast Food,Veg Burger,0,29
87,Indian,Pav Bhaji,1,6
66,Dessert,Chocolate Ice-Cream,3,23
16,Chinese,Chilli Paneer,0,17
89,Dessert,Cake,4,24
35,Dessert,Cake,0,24
14,Thai ,Tom Yam,1,16
38,Beverage,Strawberry Smoothie,2,22
23,South Indian,Sambhar Vada,1,10
